SampleID;Index;Sample_Type;OlinkID;UniProt;Assay;MissingFreq;Panel;Panel_Version;PlateID;QC_Warning;LOD;NPX;Normalization
C22007924;17;SAMPLE;OID00561;P01374;TNFB;0;Inflammation;v.3023;1362718174.csv;Pass;0.55132999999999999;3.1953;IPC Normalized
C22007924;17;SAMPLE;OID00562;P09603;CSF-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.47355999999999998;8.9461700000000004;IPC Normalized
C22007923;20;SAMPLE;OID00471;P10145;IL8;0;Inflammation;v.3023;1362718174.csv;Pass;-0.22314999999999999;1.95807;IPC Normalized
C22007923;20;SAMPLE;OID00472;P15692;VEGFA;0;Inflammation;v.3023;1362718174.csv;Pass;-0.13453000000000001;9.1527100000000008;IPC Normalized
C22007923;20;SAMPLE;OID05124;P01732;CD8A;0;Inflammation;v.3023;1362718174.csv;Pass;-0.32339000000000001;6.5266000000000002;IPC Normalized
C22007923;20;SAMPLE;OID00474;P80098;MCP-3;0.46875;Inflammation;v.3023;1362718174.csv;Pass;0.20487;6.5509999999999999E-2;IPC Normalized
C22007923;20;SAMPLE;OID00475;P39905;GDNF;0;Inflammation;v.3023;1362718174.csv;Pass;0.60750999999999999;1.1252599999999999;IPC Normalized
C22007923;20;SAMPLE;OID00476;Q9H5V8;CDCP1;0;Inflammation;v.3023;1362718174.csv;Pass;-1.6993400000000001;3.0624099999999999;IPC Normalized
C22007923;20;SAMPLE;OID00477;Q9BZW8;CD244;0;Inflammation;v.3023;1362718174.csv;Pass;1.17116;4.3647299999999998;IPC Normalized
C22007923;20;SAMPLE;OID00478;P13232;IL7;0;Inflammation;v.3023;1362718174.csv;Pass;0.49198999999999998;1.8097099999999999;IPC Normalized
C22007923;20;SAMPLE;OID00479;O00300;OPG;0;Inflammation;v.3023;1362718174.csv;Pass;-0.36771999999999999;9.2850400000000004;IPC Normalized
C22007923;20;SAMPLE;OID00480;P01137;LAP TGF-beta-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.13883999999999999;7.2709299999999999;IPC Normalized
C22007923;20;SAMPLE;OID00481;P00749;uPA;0;Inflammation;v.3023;1362718174.csv;Pass;0.45122000000000001;10.22092;IPC Normalized
C22007923;20;SAMPLE;OID00482;P05231;IL6;0;Inflammation;v.3023;1362718174.csv;Pass;1.38504;2.5642100000000001;IPC Normalized
C22007923;20;SAMPLE;OID00483;Q9P0M4;IL-17C;0;Inflammation;v.3023;1362718174.csv;Pass;0.76532;2.5779399999999999;IPC Normalized
C22007923;20;SAMPLE;OID00484;P13500;MCP-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.59448999999999996;10.048999999999999;IPC Normalized
C22007923;20;SAMPLE;OID00485;Q16552;IL-17A;0.21875;Inflammation;v.3023;1362718174.csv;Pass;1.59036;1.45329;IPC Normalized
C22007923;20;SAMPLE;OID00486;O14625;CXCL11;0;Inflammation;v.3023;1362718174.csv;Pass;0.34525;6.9650400000000001;IPC Normalized
C22007923;20;SAMPLE;OID00487;O15169;AXIN1;0;Inflammation;v.3023;1362718174.csv;Pass;-0.36235000000000001;0.83672000000000002;IPC Normalized
C22007923;20;SAMPLE;OID00488;P50591;TRAIL;0;Inflammation;v.3023;1362718174.csv;Pass;-0.84589999999999999;5.9016700000000002;IPC Normalized
C22007923;20;SAMPLE;OID00489;Q9UHF4;IL-20RA;9.375E-2;Inflammation;v.3023;1362718174.csv;Pass;1.2404999999999999;1.3218700000000001;IPC Normalized
C22007923;20;SAMPLE;OID00490;Q07325;CXCL9;0;Inflammation;v.3023;1362718174.csv;Pass;0.61585999999999996;4.3054600000000001;IPC Normalized
C22007923;20;SAMPLE;OID00491;P28325;CST5;0;Inflammation;v.3023;1362718174.csv;Pass;0.33563999999999999;4.4341699999999999;IPC Normalized
C22007923;20;SAMPLE;OID00492;P14784;IL-2RB;0.96875;Inflammation;v.3023;1362718174.csv;Pass;1.63581;1.12774;IPC Normalized
C22007923;20;SAMPLE;OID00493;P01583;IL-1 alpha;0.875;Inflammation;v.3023;1362718174.csv;Pass;-1.589;-2.5934200000000001;IPC Normalized
C22007923;20;SAMPLE;OID00494;P13725;OSM;0;Inflammation;v.3023;1362718174.csv;Pass;-0.31086000000000003;6.0937400000000004;IPC Normalized
C22007923;20;SAMPLE;OID00495;P60568;IL2;1;Inflammation;v.3023;1362718174.csv;Pass;1.13513;0.64288000000000001;IPC Normalized
C22007923;20;SAMPLE;OID00496;P09341;CXCL1;0;Inflammation;v.3023;1362718174.csv;Pass;1.6355999999999999;9.2913499999999996;IPC Normalized
C22007923;20;SAMPLE;OID00497;Q969D9;TSLP;0.59375;Inflammation;v.3023;1362718174.csv;Pass;1.47404;1.1809799999999999;IPC Normalized
C22007923;20;SAMPLE;OID00498;P13236;CCL4;0;Inflammation;v.3023;1362718174.csv;Pass;0.11881;4.7914000000000003;IPC Normalized
C22007923;20;SAMPLE;OID00499;P30203;CD6;0;Inflammation;v.3023;1362718174.csv;Pass;0.17135;3.7186499999999998;IPC Normalized
C22007923;20;SAMPLE;OID00500;P21583;SCF;0;Inflammation;v.3023;1362718174.csv;Pass;1.0278499999999999;7.8493599999999999;IPC Normalized
C22007923;20;SAMPLE;OID00501;Q14116;IL18;0;Inflammation;v.3023;1362718174.csv;Pass;0.22917999999999999;7.4561000000000002;IPC Normalized
C22007923;20;SAMPLE;OID00502;Q13291;SLAMF1;0.3125;Inflammation;v.3023;1362718174.csv;Pass;1.0958300000000001;0.81840000000000002;IPC Normalized
C22007923;20;SAMPLE;OID00503;P01135;TGF-alpha;0;Inflammation;v.3023;1362718174.csv;Pass;-0.81445000000000001;1.4947900000000001;IPC Normalized
C22007923;20;SAMPLE;OID00504;Q99616;MCP-4;0;Inflammation;v.3023;1362718174.csv;Pass;0.68388000000000004;10.726100000000001;IPC Normalized
C22007923;20;SAMPLE;OID00505;P51671;CCL11;0;Inflammation;v.3023;1362718174.csv;Pass;0.30747000000000002;6.1181200000000002;IPC Normalized
C22007923;20;SAMPLE;OID00506;O43557;TNFSF14;0;Inflammation;v.3023;1362718174.csv;Pass;0.41994999999999999;3.2654800000000002;IPC Normalized
C22007923;20;SAMPLE;OID00507;Q9GZV9;FGF-23;0;Inflammation;v.3023;1362718174.csv;Pass;-1.63558;-0.45562000000000002;IPC Normalized
C22007923;20;SAMPLE;OID00508;Q13651;IL-10RA;0.21875;Inflammation;v.3023;1362718174.csv;Pass;0.32150000000000001;0.86404000000000003;IPC Normalized
C22007923;20;SAMPLE;OID00509;P12034;FGF-5;0;Inflammation;v.3023;1362718174.csv;Pass;0.14621000000000001;0.56296000000000002;IPC Normalized
C22007923;20;SAMPLE;OID00510;P03956;MMP-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.64095999999999997;11.90911;IPC Normalized
C22007923;20;SAMPLE;OID00511;P42702;LIF-R;0;Inflammation;v.3023;1362718174.csv;Pass;0.35558000000000001;4.50589;IPC Normalized
C22007923;20;SAMPLE;OID00512;Q9NSA1;FGF-21;0;Inflammation;v.3023;1362718174.csv;Pass;-0.16578000000000001;1.6339600000000001;IPC Normalized
C22007923;20;SAMPLE;OID00513;Q99731;CCL19;0;Inflammation;v.3023;1362718174.csv;Pass;0.47216999999999998;6.4081900000000003;IPC Normalized
C22007923;20;SAMPLE;OID00514;Q13261;IL-15RA;0;Inflammation;v.3023;1362718174.csv;Pass;-0.31757000000000002;0.56276000000000004;IPC Normalized
C22007923;20;SAMPLE;OID00515;Q08334;IL-10RB;0;Inflammation;v.3023;1362718174.csv;Pass;0.44163000000000002;6.2666000000000004;IPC Normalized
C22007923;20;SAMPLE;OID00516;Q8N6P7;IL-22 RA1;0.8125;Inflammation;v.3023;1362718174.csv;Pass;1.6571499999999999;1.3351500000000001;IPC Normalized
C22007923;20;SAMPLE;OID00517;Q13478;IL-18R1;0;Inflammation;v.3023;1362718174.csv;Pass;0.38468999999999998;6.9901299999999997;IPC Normalized
C22007923;20;SAMPLE;OID00518;Q9NZQ7;PD-L1;0;Inflammation;v.3023;1362718174.csv;Pass;1.75787;6.2532300000000003;IPC Normalized
C22007923;20;SAMPLE;OID00519;P01138;Beta-NGF;1;Inflammation;v.3023;1362718174.csv;Pass;-0.74827999999999995;-1.2050700000000001;IPC Normalized
C22007923;20;SAMPLE;OID00520;P42830;CXCL5;0;Inflammation;v.3023;1362718174.csv;Pass;0.26583000000000001;8.7573299999999996;IPC Normalized
C22007923;20;SAMPLE;OID00521;O14788;TRANCE;0;Inflammation;v.3023;1362718174.csv;Pass;0.19420000000000001;1.64445;IPC Normalized
C22007923;20;SAMPLE;OID00522;P14210;HGF;0;Inflammation;v.3023;1362718174.csv;Pass;0.73489000000000004;9.1882999999999999;IPC Normalized
C22007923;20;SAMPLE;OID00523;P29460;IL-12B;0;Inflammation;v.3023;1362718174.csv;Pass;0.50287999999999999;5.0582700000000003;IPC Normalized
C22007923;20;SAMPLE;OID00524;Q13007;IL-24;0.71875;Inflammation;v.3023;1362718174.csv;Pass;1.81105;1.54068;IPC Normalized
C22007923;20;SAMPLE;OID00525;P35225;IL13;0.875;Inflammation;v.3023;1362718174.csv;Pass;0.84941999999999995;0.13370000000000001;IPC Normalized
C22007923;20;SAMPLE;OID00526;Q5T4W7;ARTN;3.125E-2;Inflammation;v.3023;1362718174.csv;Pass;0.57828000000000002;2.2438699999999998;IPC Normalized
C22007923;20;SAMPLE;OID00527;P09238;MMP-10;0;Inflammation;v.3023;1362718174.csv;Pass;0.51959;6.7237;IPC Normalized
C22007923;20;SAMPLE;OID00528;P22301;IL10;0;Inflammation;v.3023;1362718174.csv;Pass;1.16238;2.6094900000000001;IPC Normalized
C22007923;20;SAMPLE;OID05548;P01375;TNF;0;Inflammation;v.3023;1362718174.csv;Pass;0.23355000000000001;1.91472;IPC Normalized
C22007923;20;SAMPLE;OID00530;P55773;CCL23;0;Inflammation;v.3023;1362718174.csv;Pass;0.28276000000000001;9.0449999999999999;IPC Normalized
C22007923;20;SAMPLE;OID00531;P06127;CD5;0;Inflammation;v.3023;1362718174.csv;Pass;3.7010000000000001E-2;4.6221399999999999;IPC Normalized
C22007923;20;SAMPLE;OID00532;P10147;CCL3;0;Inflammation;v.3023;1362718174.csv;Pass;-3.092E-2;3.8492700000000002;IPC Normalized
C22007923;20;SAMPLE;OID00533;P49771;Flt3L;0;Inflammation;v.3023;1362718174.csv;Pass;0.85358000000000001;6.9463200000000001;IPC Normalized
C22007923;20;SAMPLE;OID00534;P80162;CXCL6;0;Inflammation;v.3023;1362718174.csv;Pass;1.05339;7.1113900000000001;IPC Normalized
C22007923;20;SAMPLE;OID00535;P02778;CXCL10;0;Inflammation;v.3023;1362718174.csv;Pass;1.4291;7.91709;IPC Normalized
C22007923;20;SAMPLE;OID00536;Q13541;4E-BP1;0;Inflammation;v.3023;1362718174.csv;Pass;-0.53564000000000001;7.0453000000000001;IPC Normalized
C22007923;20;SAMPLE;OID00537;Q9NYY1;IL-20;0.15625;Inflammation;v.3023;1362718174.csv;Pass;0.17449000000000001;2.1690000000000001E-2;IPC Normalized
C22007923;20;SAMPLE;OID00538;Q8IXJ6;SIRT2;0;Inflammation;v.3023;1362718174.csv;Pass;1.3910100000000001;1.98156;IPC Normalized
C22007923;20;SAMPLE;OID00539;Q9NRJ3;CCL28;0;Inflammation;v.3023;1362718174.csv;Pass;0.51137999999999995;4.2253400000000001;IPC Normalized
C22007923;20;SAMPLE;OID01213;Q8NFT8;DNER;0;Inflammation;v.3023;1362718174.csv;Pass;0.37741000000000002;7.53111;IPC Normalized
C22007923;20;SAMPLE;OID00541;P80511;EN-RAGE;0;Inflammation;v.3023;1362718174.csv;Pass;0.80910000000000004;1.40666;IPC Normalized
C22007923;20;SAMPLE;OID00542;P25942;CD40;0;Inflammation;v.3023;1362718174.csv;Pass;1.1812800000000001;9.3557100000000002;IPC Normalized
C22007923;20;SAMPLE;OID00543;O95760;IL33;0.96875;Inflammation;v.3023;1362718174.csv;Pass;0.41610000000000003;-6.4750000000000002E-2;IPC Normalized
C22007923;20;SAMPLE;OID05547;P01579;IFN-gamma;0;Inflammation;v.3023;1362718174.csv;Pass;1.12774;4.0412800000000004;IPC Normalized
C22007923;20;SAMPLE;OID00545;O95750;FGF-19;0;Inflammation;v.3023;1362718174.csv;Pass;-0.44571;7.7097600000000002;IPC Normalized
C22007923;20;SAMPLE;OID00546;P05112;IL4;0.84375;Inflammation;v.3023;1362718174.csv;Pass;1.50342;1.2016100000000001;IPC Normalized
C22007923;20;SAMPLE;OID00547;P15018;LIF;0.75;Inflammation;v.3023;1362718174.csv;Pass;-0.13192999999999999;-0.63563999999999998;IPC Normalized
C22007923;20;SAMPLE;OID00548;Q99748;NRTN;0.34375;Inflammation;v.3023;1362718174.csv;Pass;0.72333000000000003;0.56301999999999996;IPC Normalized
C22007923;20;SAMPLE;OID00549;P80075;MCP-2;0;Inflammation;v.3023;1362718174.csv;Pass;1.4094;7.2379899999999999;IPC Normalized
C22007923;20;SAMPLE;OID00550;Q14790;CASP-8;3.125E-2;Inflammation;v.3023;1362718174.csv;Pass;0.95730999999999999;0.72645999999999999;IPC Normalized
C22007923;20;SAMPLE;OID00551;O15444;CCL25;0;Inflammation;v.3023;1362718174.csv;Pass;-9.6259999999999998E-2;4.5373799999999997;IPC Normalized
C22007923;20;SAMPLE;OID00552;P78423;CX3CL1;0;Inflammation;v.3023;1362718174.csv;Pass;-0.16051000000000001;2.13266;IPC Normalized
C22007923;20;SAMPLE;OID00553;Q07011;TNFRSF9;0;Inflammation;v.3023;1362718174.csv;Pass;1.2055199999999999;3.97072;IPC Normalized
C22007923;20;SAMPLE;OID00554;P20783;NT-3;0;Inflammation;v.3023;1362718174.csv;Pass;0.28952;4.9806400000000002;IPC Normalized
C22007923;20;SAMPLE;OID00555;O43508;TWEAK;0;Inflammation;v.3023;1362718174.csv;Pass;-1.0427200000000001;6.8607699999999996;IPC Normalized
C22007923;20;SAMPLE;OID00556;P78556;CCL20;0;Inflammation;v.3023;1362718174.csv;Pass;0.52571000000000001;5.66134;IPC Normalized
C22007923;20;SAMPLE;OID00557;P50225;ST1A1;0.21875;Inflammation;v.3023;1362718174.csv;Pass;-0.1724;-1.1166400000000001;IPC Normalized
C22007923;20;SAMPLE;OID00558;O95630;STAMBP;0;Inflammation;v.3023;1362718174.csv;Pass;0.28737000000000001;2.4015399999999998;IPC Normalized
C22007923;20;SAMPLE;OID00559;P05113;IL5;0.59375;Inflammation;v.3023;1362718174.csv;Pass;1.0183199999999999;0.60226000000000002;IPC Normalized
C22007923;20;SAMPLE;OID00560;P00813;ADA;0;Inflammation;v.3023;1362718174.csv;Pass;0.12447;4.2432999999999996;IPC Normalized
C22007923;20;SAMPLE;OID00561;P01374;TNFB;0;Inflammation;v.3023;1362718174.csv;Pass;0.55132999999999999;3.2483399999999998;IPC Normalized
C22007923;20;SAMPLE;OID00562;P09603;CSF-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.47355999999999998;8.9608399999999993;IPC Normalized
C22007917;22;SAMPLE;OID00471;P10145;IL8;0;Inflammation;v.3023;1362718174.csv;Pass;-0.22314999999999999;3.3503400000000001;IPC Normalized
C22007917;22;SAMPLE;OID00472;P15692;VEGFA;0;Inflammation;v.3023;1362718174.csv;Pass;-0.13453000000000001;9.7316199999999995;IPC Normalized
C22007917;22;SAMPLE;OID05124;P01732;CD8A;0;Inflammation;v.3023;1362718174.csv;Pass;-0.32339000000000001;7.1252500000000003;IPC Normalized
C22007917;22;SAMPLE;OID00474;P80098;MCP-3;0.46875;Inflammation;v.3023;1362718174.csv;Pass;0.20487;-0.15561;IPC Normalized
C22007917;22;SAMPLE;OID00475;P39905;GDNF;0;Inflammation;v.3023;1362718174.csv;Pass;0.60750999999999999;1.5501499999999999;IPC Normalized
C22007917;22;SAMPLE;OID00476;Q9H5V8;CDCP1;0;Inflammation;v.3023;1362718174.csv;Pass;-1.6993400000000001;3.2421000000000002;IPC Normalized
C22007917;22;SAMPLE;OID00477;Q9BZW8;CD244;0;Inflammation;v.3023;1362718174.csv;Pass;1.17116;5.0204800000000001;IPC Normalized
C22007917;22;SAMPLE;OID00478;P13232;IL7;0;Inflammation;v.3023;1362718174.csv;Pass;0.49198999999999998;2.06664;IPC Normalized
C22007917;22;SAMPLE;OID00479;O00300;OPG;0;Inflammation;v.3023;1362718174.csv;Pass;-0.36771999999999999;9.9772400000000001;IPC Normalized
C22007917;22;SAMPLE;OID00480;P01137;LAP TGF-beta-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.13883999999999999;8.6732399999999998;IPC Normalized
C22007917;22;SAMPLE;OID00481;P00749;uPA;0;Inflammation;v.3023;1362718174.csv;Pass;0.45122000000000001;10.90873;IPC Normalized
C22007917;22;SAMPLE;OID00482;P05231;IL6;0;Inflammation;v.3023;1362718174.csv;Pass;1.38504;2.3246899999999999;IPC Normalized
C22007917;22;SAMPLE;OID00483;Q9P0M4;IL-17C;0;Inflammation;v.3023;1362718174.csv;Pass;0.76532;3.06873;IPC Normalized
C22007917;22;SAMPLE;OID00484;P13500;MCP-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.59448999999999996;10.436059999999999;IPC Normalized
C22007917;22;SAMPLE;OID00485;Q16552;IL-17A;0.21875;Inflammation;v.3023;1362718174.csv;Pass;1.59036;2.3472599999999999;IPC Normalized
C22007917;22;SAMPLE;OID00486;O14625;CXCL11;0;Inflammation;v.3023;1362718174.csv;Pass;0.34525;8.1046899999999997;IPC Normalized
C22007917;22;SAMPLE;OID00487;O15169;AXIN1;0;Inflammation;v.3023;1362718174.csv;Pass;-0.36235000000000001;4.9346199999999998;IPC Normalized
C22007917;22;SAMPLE;OID00488;P50591;TRAIL;0;Inflammation;v.3023;1362718174.csv;Pass;-0.84589999999999999;6.1173299999999999;IPC Normalized
C22007917;22;SAMPLE;OID00489;Q9UHF4;IL-20RA;9.375E-2;Inflammation;v.3023;1362718174.csv;Pass;1.2404999999999999;1.4561599999999999;IPC Normalized
C22007917;22;SAMPLE;OID00490;Q07325;CXCL9;0;Inflammation;v.3023;1362718174.csv;Pass;0.61585999999999996;5.7179000000000002;IPC Normalized
C22007917;22;SAMPLE;OID00491;P28325;CST5;0;Inflammation;v.3023;1362718174.csv;Pass;0.33563999999999999;4.3190099999999996;IPC Normalized
C22007917;22;SAMPLE;OID00492;P14784;IL-2RB;0.96875;Inflammation;v.3023;1362718174.csv;Pass;1.63581;1.3240499999999999;IPC Normalized
C22007917;22;SAMPLE;OID00493;P01583;IL-1 alpha;0.875;Inflammation;v.3023;1362718174.csv;Pass;-1.589;-1.7039200000000001;IPC Normalized
C22007917;22;SAMPLE;OID00494;P13725;OSM;0;Inflammation;v.3023;1362718174.csv;Pass;-0.31086000000000003;5.2653400000000001;IPC Normalized
C22007917;22;SAMPLE;OID00495;P60568;IL2;1;Inflammation;v.3023;1362718174.csv;Pass;1.13513;0.68008000000000002;IPC Normalized
C22007917;22;SAMPLE;OID00496;P09341;CXCL1;0;Inflammation;v.3023;1362718174.csv;Pass;1.6355999999999999;10.31695;IPC Normalized
C22007917;22;SAMPLE;OID00497;Q969D9;TSLP;0.59375;Inflammation;v.3023;1362718174.csv;Pass;1.47404;1.1332800000000001;IPC Normalized
C22007917;22;SAMPLE;OID00498;P13236;CCL4;0;Inflammation;v.3023;1362718174.csv;Pass;0.11881;4.9255699999999996;IPC Normalized
C22007917;22;SAMPLE;OID00499;P30203;CD6;0;Inflammation;v.3023;1362718174.csv;Pass;0.17135;4.9409799999999997;IPC Normalized
C22007917;22;SAMPLE;OID00500;P21583;SCF;0;Inflammation;v.3023;1362718174.csv;Pass;1.0278499999999999;8.4728200000000005;IPC Normalized
C22007917;22;SAMPLE;OID00501;Q14116;IL18;0;Inflammation;v.3023;1362718174.csv;Pass;0.22917999999999999;8.1861800000000002;IPC Normalized
C22007917;22;SAMPLE;OID00502;Q13291;SLAMF1;0.3125;Inflammation;v.3023;1362718174.csv;Pass;1.0958300000000001;1.1254500000000001;IPC Normalized
C22007917;22;SAMPLE;OID00503;P01135;TGF-alpha;0;Inflammation;v.3023;1362718174.csv;Pass;-0.81445000000000001;2.2361399999999998;IPC Normalized
C22007917;22;SAMPLE;OID00504;Q99616;MCP-4;0;Inflammation;v.3023;1362718174.csv;Pass;0.68388000000000004;10.82245;IPC Normalized
C22007917;22;SAMPLE;OID00505;P51671;CCL11;0;Inflammation;v.3023;1362718174.csv;Pass;0.30747000000000002;6.2105600000000001;IPC Normalized
C22007917;22;SAMPLE;OID00506;O43557;TNFSF14;0;Inflammation;v.3023;1362718174.csv;Pass;0.41994999999999999;4.4686599999999999;IPC Normalized
C22007917;22;SAMPLE;OID00507;Q9GZV9;FGF-23;0;Inflammation;v.3023;1362718174.csv;Pass;-1.63558;2.76688;IPC Normalized
C22007917;22;SAMPLE;OID00508;Q13651;IL-10RA;0.21875;Inflammation;v.3023;1362718174.csv;Pass;0.32150000000000001;0.66796;IPC Normalized
C22007917;22;SAMPLE;OID00509;P12034;FGF-5;0;Inflammation;v.3023;1362718174.csv;Pass;0.14621000000000001;0.90481999999999996;IPC Normalized
C22007917;22;SAMPLE;OID00510;P03956;MMP-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.64095999999999997;12.956659999999999;IPC Normalized
C22007917;22;SAMPLE;OID00511;P42702;LIF-R;0;Inflammation;v.3023;1362718174.csv;Pass;0.35558000000000001;5.6863299999999999;IPC Normalized
C22007917;22;SAMPLE;OID00512;Q9NSA1;FGF-21;0;Inflammation;v.3023;1362718174.csv;Pass;-0.16578000000000001;4.8420199999999998;IPC Normalized
C22007917;22;SAMPLE;OID00513;Q99731;CCL19;0;Inflammation;v.3023;1362718174.csv;Pass;0.47216999999999998;8.8778000000000006;IPC Normalized
C22007917;22;SAMPLE;OID00514;Q13261;IL-15RA;0;Inflammation;v.3023;1362718174.csv;Pass;-0.31757000000000002;0.97185999999999995;IPC Normalized
C22007917;22;SAMPLE;OID00515;Q08334;IL-10RB;0;Inflammation;v.3023;1362718174.csv;Pass;0.44163000000000002;7.0352499999999996;IPC Normalized
C22007917;22;SAMPLE;OID00516;Q8N6P7;IL-22 RA1;0.8125;Inflammation;v.3023;1362718174.csv;Pass;1.6571499999999999;1.6500999999999999;IPC Normalized
C22007917;22;SAMPLE;OID00517;Q13478;IL-18R1;0;Inflammation;v.3023;1362718174.csv;Pass;0.38468999999999998;7.6624699999999999;IPC Normalized
C22007917;22;SAMPLE;OID00518;Q9NZQ7;PD-L1;0;Inflammation;v.3023;1362718174.csv;Pass;1.75787;7.6708600000000002;IPC Normalized
C22007917;22;SAMPLE;OID00519;P01138;Beta-NGF;1;Inflammation;v.3023;1362718174.csv;Pass;-0.74827999999999995;-1.0672200000000001;IPC Normalized
C22007917;22;SAMPLE;OID00520;P42830;CXCL5;0;Inflammation;v.3023;1362718174.csv;Pass;0.26583000000000001;9.0560500000000008;IPC Normalized
C22007917;22;SAMPLE;OID00521;O14788;TRANCE;0;Inflammation;v.3023;1362718174.csv;Pass;0.19420000000000001;2.1838199999999999;IPC Normalized
C22007917;22;SAMPLE;OID00522;P14210;HGF;0;Inflammation;v.3023;1362718174.csv;Pass;0.73489000000000004;8.8123400000000007;IPC Normalized
C22007917;22;SAMPLE;OID00523;P29460;IL-12B;0;Inflammation;v.3023;1362718174.csv;Pass;0.50287999999999999;6.1885899999999996;IPC Normalized
C22007917;22;SAMPLE;OID00524;Q13007;IL-24;0.71875;Inflammation;v.3023;1362718174.csv;Pass;1.81105;2.4254199999999999;IPC Normalized
C22007917;22;SAMPLE;OID00525;P35225;IL13;0.875;Inflammation;v.3023;1362718174.csv;Pass;0.84941999999999995;0.32834000000000002;IPC Normalized
C22007917;22;SAMPLE;OID00526;Q5T4W7;ARTN;3.125E-2;Inflammation;v.3023;1362718174.csv;Pass;0.57828000000000002;2.1736200000000001;IPC Normalized
C22007917;22;SAMPLE;OID00527;P09238;MMP-10;0;Inflammation;v.3023;1362718174.csv;Pass;0.51959;7.4815300000000002;IPC Normalized
C22007917;22;SAMPLE;OID00528;P22301;IL10;0;Inflammation;v.3023;1362718174.csv;Pass;1.16238;2.8648600000000002;IPC Normalized
C22007917;22;SAMPLE;OID05548;P01375;TNF;0;Inflammation;v.3023;1362718174.csv;Pass;0.23355000000000001;2.9533399999999999;IPC Normalized
C22007917;22;SAMPLE;OID00530;P55773;CCL23;0;Inflammation;v.3023;1362718174.csv;Pass;0.28276000000000001;8.7329000000000008;IPC Normalized
C22007917;22;SAMPLE;OID00531;P06127;CD5;0;Inflammation;v.3023;1362718174.csv;Pass;3.7010000000000001E-2;5.4651199999999998;IPC Normalized
C22007917;22;SAMPLE;OID00532;P10147;CCL3;0;Inflammation;v.3023;1362718174.csv;Pass;-3.092E-2;5.3123399999999998;IPC Normalized
C22007917;22;SAMPLE;OID00533;P49771;Flt3L;0;Inflammation;v.3023;1362718174.csv;Pass;0.85358000000000001;7.7906599999999999;IPC Normalized
C22007917;22;SAMPLE;OID00534;P80162;CXCL6;0;Inflammation;v.3023;1362718174.csv;Pass;1.05339;8.6434700000000007;IPC Normalized
C22007917;22;SAMPLE;OID00535;P02778;CXCL10;0;Inflammation;v.3023;1362718174.csv;Pass;1.4291;9.2671899999999994;IPC Normalized
C22007917;22;SAMPLE;OID00536;Q13541;4E-BP1;0;Inflammation;v.3023;1362718174.csv;Pass;-0.53564000000000001;9.2276399999999992;IPC Normalized
C22007917;22;SAMPLE;OID00537;Q9NYY1;IL-20;0.15625;Inflammation;v.3023;1362718174.csv;Pass;0.17449000000000001;0.5585;IPC Normalized
